度々,たびたび,여러 번. 자주,N2
だぶだぶ,だぶだぶ,헐렁헐렁,N2
ダブル,ダブル,더블,N1
多分,たぶん,아마,N4
食べ物,たべもの,음식물. 먹을 것,N5
食べる,たべる,먹다,N5
他方,たほう,타방. 다른 방향. 한편,N1
多忙な,たぼうな,매우 바쁜,N1
球,たま,구형의 것. 야구 탁구 따위의 공,N2
玉,たま,옥. 구슬. 공,N2
弾,たま,총알. 탄알,N2
賜う,たまう,주시다 (존경어 문장체),N1
卵,たまご,알. 달걀. 계란,N5
魂,たましい,혼. 영혼,N1
だます,だます,속이다,N3
たまたま,たまたま,우연히. 때마침,N3
たまに,たまに,드물게. 어쩌다가. 때로는,N4
たまらない,たまらない,참을 수 없다. 견딜 수 없다,N2
たまり場,たまりば,(불량 학생들이)모이는 곳,N1
たまる,たまる,모아지다. 고이다. 어떤 곳에 머물다,N3
黙る,だまる,말을 하지 않다. 가만히 있다,N2
賜,たまわる(わ)る,받다 (겸양어 문장체),N1
ダム,ダム,댐,N3
ため(に),ため(に),(목적)-를 위하여. (이유)-때문에,N4
ため息,ためいき,한숨,N2
試し,ためし,시험. 시도,N2
試す,ためす,시험하다. 실제로 해보다,N2
だめな,だめな,안되는,N4
ためらう,ためらう,주저하다. 망설이다,N2
ためる,ためる,모으다. 저축하다,N3
保つ,たもつ,지니다. 유지하다,N1
たやすい,たやすい,쉽다. 용이하다,N1
多様な,たような,다양한,N1
便り,たより,소식,N2
頼る,たよる,의지하다. 의뢰하다,N2
だらしない,だらしない,야무지지 못하다. 칠칠치 못하다,N2
足りない,たりない,모자라다. 부족하다,N4
足りる,たりる,족하다. 충분하다,N4
足る,たる,족하다. 충분하다 ＝たりる[足りる],N2
だるい,だるい,나른하다,N1
たるみ,たるみ,느슨함. 느즈러짐. 늘어짐,N1
たるむ,たるむ,느슨해지다. 느즈러지다. 늘어지다,N1
誰,だれ,누구,N5
誰か,だれか,누군가,N4
誰も,だれも,아무도 (+부정문),N4
垂れる,たれる,늘어지다. 드리워지다. 늘어뜨리다,N1
タレント,タレント,탤런트,N1
タワー,タワー,타워. 탑,N1
たん-,短-,단- (짧은),N2
だん,-団,-단 (단체),N2
だん,-段,(숫자+)-단 (계단. 등급),N2
単位,たんい,단위. 학점,N2
単一な,たんいつな,단일한,N1
担架,たんか,담가. 들것,N1
短歌,たんか,단가. 일본 고유형식의 시,N1
段階,だんかい,단계,N2
短期,たんき,단기,N3
短気な,たんきな,성질이 급한. 쉽게 화를 내는,N1
団結,だんけつ,단결,N1
探検,たんけん/探険,탐험,N1
断言,だんげん,단언,N1
単語,たんご,단어,N3
炭鉱,たんこう,탄광,N2
男子,だんし,남자 (학교 또는 스포츠에서),N3
短縮,たんしゅく,단축,N1
単純な,たんじゅんな,단순한,N2
短所,たんしょ,단점 ＝けってん[欠点],N3
誕生,たんじょう,탄생,N3
誕生日,たんじょうび,생일,N5
たんす,たんす,옷장. 장롱,N2
ダンス,ダンス,댄스,N4
淡水,たんすい,담수. 민물,N1
断水,だんすい,단수. 수돗물이 끊어짐,N2
単数,たんすう,단수. 홑수,N2
男性,だんせい,남성,N4
断然,だんぜん,단연코. 훨씬,N1
炭素,たんそ,탄소,N1
短大,たんだい,단기대학 (2년제 대학),N1
団体,だんたい,단체,N3
段々,だんだん,점점. 차차,N5
団地,だんち,단지. 연립주택,N2
単調な,たんちょうな,단조로운,N1
断定,だんてい,단정,N2
担当,たんとう,담당,N3
単独,たんどく,단독,N1
旦那,だんな,주인. 남편,N1
単なる,たんなる,단순한. 그냥…,N2
単に,たんに,단지. 다만. 그저,N3
短波,たんぱ,단파,N1
蛋白質,たんぱくしつ,단백질,N1
短編,たんぺん,단편,N2
田んぼ,たんぼ,논,N2
暖房,だんぼう,난방,N3
断面,だんめん,단면. 일면,N1
弾力,だんりょく,탄력,N1
血,ち,피,N4
ち,-地,-지 (땅),N2
治安,ちあん,치안,N1
地位,ちい,지위,N2
地域,ちいき,지역,N2
小さい,ちいさい,작다,N5
チーズ,チーズ,치즈,N2
チーム,チーム,팀,N2
チームワーク,チームワーク,팀워크,N1
知恵,ちえ,지혜. 꾀,N2
チェンジ,チェンジ,체인지,N1
地下,ちか,지하,N3
違い,ちがい,차이. 상이함,N3
近い,ちかい,가깝다,N5
違う,ちがう,다르다. 틀리다. 잘못되다,N4
誓う,ちかう,맹세하다. 서약하다,N2
違える,ちがえる,다르게 하다. 잘못 …하다,N1
近く,ちかく,가까운 곳. 근처,N5
近頃,ちかごろ,최근. 요즘. 요새,N2
地下水,ちかすい,지하수,N3
近々,ちかぢか,머지않아. 가까운 시일내에,N2
近づく,ちかづく,가까워지다. 접근하다,N3
近づける,ちかづける,가까이 하다. 가까이 대다,N3
地下鉄,ちかてつ,지하철,N5
近寄る,ちかよる,접근하다. 가까이 가다,N2
力,ちから,힘,N4
力強い,ちからづよい,힘차다. 마음 든든하다,N2
地球,ちきゅう,지구,N3
地区,ちく,지구,N2
畜産,ちくさん,축산,N1
畜生,ちくしょう,빌어먹을. 개새끼,N1
蓄積,ちくせき,축적,N1
地形,ちけい,지형,N1
遅刻,ちこく,지각,N3
知事,ちじ,(도)지사,N2
知識,ちしき,지식,N2
地質,ちしつ,지질,N2
知人,ちじん,지인,N3
地図,ちず,지도,N4
知性,ちせい,지성,N1
地帯,ちたい,지대,N2
乳,ちち,젖. 유방,N1
父,ちち,(나의)아버지,N5
父親,ちちおや,부친,N4
縮まる,ちぢまる,오그라들다. (시간 거리 따위가) 짧아지다,N1
縮む,ちぢむ,주름이 지다. 쪼글쪼글해지다. 줄어들다,N2
縮める,ちぢめる,줄어지도록 하다. 줄이다. 단축하다,N2
縮れる,ちぢれる,주름이 져서 오그라지다. 주름이 지다,N2
秩序,ちつじょ,질서,N1
窒息,ちっそく,질식,N1
ちっとも,ちっとも,조금도. 전혀,N4
チップ,チップ,칩,N3
知的な,ちてきな,지적인,N1
地点,ちてん,지점 (point),N2
知能,ちのう,지능,N2
地平線,ちへいせん,지평선,N2
地方,ちほう,지방,N3
地名,ちめい,지명,N3
茶,ちゃ,차. 찻잎. 다도,N2
チャイム,チャイム,차임. 종,N1
茶色,ちゃいろ,갈색,N4
ちゃく,-着,-착 (도착),N2
着手,ちゃくしゅ,착수,N1
着色,ちゃくしょく,착색. 채색,N1
着席,ちゃくせき,착석,N1
着々と,ちゃくちゃくと,착착. 한걸음 한걸음,N2
着目,ちゃくもく,착목. 주목,N1
着陸,ちゃくりく,착륙,N1
着工,ちゃっこう,착공,N1
茶の間,ちゃのま,거실. 다실,N1
ちやほや,ちやほや,얼러주는 모양. 상대를 추어올리는 모양,N1
茶わん,ちゃわん,찻종. 밥공기,N4
ちゃん,-*,친근감을 주는 호칭,N4
チャンス,チャンス,찬스,N3
ちゃんと,ちゃんと,정확하고 틀림이 없는 모양. 제대로,N3
チャンネル,チャンネル,채널,N1
ちゅう,-中,-중 (장소 내에. 기간 중에. 진행중),N4
注,ちゅう,주. 풀이. 주해,N1
注意,ちゅうい,주의. 조심,N4
中央,ちゅうおう,중앙,N3
宙返り,ちゅうがえり,공중제비. 공중회전,N1
中学校,ちゅうがっこう,중학교,N4
中間,ちゅうかん,중간,N3
中級,ちゅうきゅう,중급,N3
中継,ちゅうけい,중계,N1
中古,ちゅうこ,중고,N3
忠告,ちゅうこく,충고,N1
中止,ちゅうし,중지. 취소,N4
注射,ちゅうしゃ,주사,N3
駐車,ちゅうしゃ,주차,N4
中旬,ちゅうじゅん,중순,N3
中傷,ちゅうしょう,중상,N1
抽象的な,ちゅうしょうてきな,추상적인,N2
昼食,ちゅうしょく,점심,N3
中心,ちゅうしん,중심,N3
中枢,ちゅうすう,중추. 가장 중요한 부분,N1
中世,ちゅうせい,중세,N2
中性,ちゅうせい,중성,N2
抽選,ちゅうせん,추첨,N1
中断,ちゅうだん,중단,N1
中途,ちゅうと,중도,N2
中毒,ちゅうどく,중독,N1
中年,ちゅうねん,중년,N3
中腹,ちゅうふく,중복. 산 중턱,N1
注目,ちゅうもく,주목,N3
注文,ちゅうもん,주문,N3
中立,ちゅうりつ,중립,N2
中和,ちゅうわ,중화. 서로 융합하여 그 특성을 잃음,N1
ちょ,-著,-저 (저술. 저서),N1
ちょう-/なが-,長-,장- (긴),N2
兆,ちょう,조 (1 000 000 000 000),N2
ちょう,-庁,-청 (관청),N2
町,ちょう,행정 구분.,N2
腸,ちょう,장. 창자,N1
蝶,ちょう,나비,N1
ちょう,-長,-장 (우두머리),N2
調印,ちょういん,조인,N1
超過,ちょうか,초과,N2
聴覚,ちょうかく,청각,N1
朝刊,ちょうかん,조간,N2
長官,ちょうかん,장관,N2
長期,ちょうき,장기,N2
聴講,ちょうこう,청강,N1
彫刻,ちょうこく,조각,N2
調査,ちょうさ,조사,N3
調子,ちょうし,상태,N3
徴収,ちょうしゅう,징수,N1
長所,ちょうしょ,장점 ⇔たんしょ[短所],N3
長女,ちょうじょ,장녀,N3
頂上,ちょうじょう,정상. 꼭대기,N2
聴診器,ちょうしんき,청진기,N1
調整,ちょうせい,조정. 조절,N3
調節,ちょうせつ,조절,N2
挑戦,ちょうせん,도전,N1
頂戴,ちょうだい,줘요.,N2
長短,ちょうたん,장단. 긴 것과 짧은 것,N2
調停,ちょうてい,조정. 중재,N1
頂点,ちょうてん,정점. 꼭대기,N2
ちょうど,ちょうど,꼭. 정확히. 딱. 마치. 마침. 알맞게,N4
長男,ちょうなん,장남,N3
重複,ちょうふく,중복,N1
長編,ちょうへん,장편,N1
重宝,ちょうほう,편리하고 도움이 됨. 소중히 여김. 아낌,N1
長方形,ちょうほうけい,직사각형,N2
調味料,ちょうみりょう,조미료,N3
調理,ちょうり,조리,N2
調和,ちょうわ,조화,N1
チョーク,チョーク,초크. 백묵. 분필,N2
貯金,ちょきん,저금. 저축,N3
直後,ちょくご,직후,N3
直接,ちょくせつ,직접,N3
直線,ちょくせん,직선,N3
直前,ちょくぜん,직전,N3
ちょくちょく,ちょくちょく,이따금. 가끔,N1
直通,ちょくつう,직통,N3
直面,ちょくめん,직면,N1
直流,ちょくりゅう,직류,N2
著者,ちょしゃ,저자,N2
著書,ちょしょ,저서,N2
貯蔵,ちょぞう,저장,N2
貯蓄,ちょちく,저축,N1
直角,ちょっかく,직각,N2
直感,ちょっかん,직감,N1
直径,ちょっけい,직경. 지름,N2
ちょっと,ちょっと,조금. 좀. 잠깐,N5
著名な,ちょめいな,저명한,N1
散らかす,ちらかす,(쓰레기 먼지 등을) 흩뜨리다. 어지르다,N3
散らかる,ちらかる,(쓰레기 먼지 등이) 흩어지다. 어지러지다,N3
散らす,ちらす,흩뜨리다. 어지르다. 어수선하게 하다,N2
ちらっと,ちらっと,흘끗. 잠깐. 언뜻,N1
ちり,ちり,티끌. 먼지. 작은 쓰레기,N1
地理,ちり,지리,N4
ちり紙,ちりがみ,휴지. 화장지,N2
ちり取り,ちりとり,쓰레받기,N1
治療,ちりょう,치료,N2
散る,ちる,(1G) 꽃잎이 지다,N3
ちん,-賃,-값.,N2
賃金,ちんぎん,임금. 보수. 품삯,N1
沈殿,ちんでん,침전,N1
沈没,ちんぼつ,침몰,N1
沈黙,ちんもく,침묵,N1
陳列,ちんれつ,진열,N1
対,つい,쌍. 짝,N3
追加,ついか,추가,N2
追及,ついきゅう,뒤쫓음. 추궁함. 뒤를 따라감,N1
追跡,ついせき,추적,N1
一日,ついたち,1일 (날짜),N5
次いで,ついで,뒤이어. 그 다음에,N2
ついでに,ついでに,…하는 김에,N2
ついに,ついに,드디어. 마침내. 끝끝내,N3
追放,ついほう,추방,N1
費やす,ついやす,쓰다. 써 없애다. 낭비하다,N1
墜落,ついらく,추락,N1
つう,-通,(숫자+)-통 (편지),N2
通貨,つうか,통화,N2
通過,つうか,통과,N3
通学,つうがく,통학,N2
痛感,つうかん,통감,N1
通勤,つうきん,통근,N3
通行,つうこう,통행,N3
通常,つうじょう,통상. 보통,N1
通じる,つうじる,통하다. 연결되다,N3
通信,つうしん,통신,N3
痛切に,つうせつに,통절하게. 뼈에 사무치도록,N1
通知,つうち,통지. 알림,N2
通帳,つうちょう,통장,N3
通訳,つうやく,통역,N3
通用,つうよう,통용,N2
通路,つうろ,통로,N2
つえ,つえ,지팡이,N1
づかい,-遣い,…의 쓰임새. 상태,N2
使い道,つかいみち,용도. 사용법. 쓰는 법,N1
使う,つかう,쓰다. 사용하다,N5
仕える,つかえる,시중들다. 봉사하다. 섬기다,N1
つかさどる,つかさどる,맡다. 담당하다. 관리하다,N1
束の間,つかのま,잠깐 동안. 한순간,N1
捕まえる,つかまえる,붙잡다. 붙들다,N4
捕まる,つかまる,잡히다,N3
つかむ,つかむ,잡다. 쥐다. 붙잡다. 손에 넣다,N3
疲れ,つかれ,피로,N2
疲れる,つかれる,지치다. 피로해지다,N4
月,つき,달,N4
次,つぎ,다음,N5
つき,-付(き),…이 붙음,N2
付き合い,つきあい,교제,N2
付き合う,つきあう,교제하다. 사귀다,N3
突き当たり,つきあたり,막다른 곳,N2
突き当たる,つきあたる,부딪치다. 충돌하다,N2
次々,つぎつぎ,차례차례. 계속. 잇따라,N3
月並,つきなみな(み)な,평범한. 진부한,N1
月日,つきひ,세월,N3
継,つぎめ(ぎ)目,이음매. 이은 자리,N1
尽きる,つきる,다하다. 끝나다,N2
継ぐ,つぐ,잇다. 계승하다,N1
次ぐ,つぐ,뒤를 잇다. 다음가다. 버금가다,N2
就く,つく,취임하다,N2
接ぐ,つぐ,접목하다. 이어 붙이다,N1
着く,つく,닿다. 도착하다,N4
注ぐ,つぐ,쏟다. 붓다. 따르다,N2
点く,つく,불이 켜지다. 점화되다,N2
突く,つく,찌르다,N2
付く,つく,붙다. 묻다. (전깃불이) 켜지다,N4
机,つくえ,책상,N5
尽,つくす(く)す,다하다. 있는 대로 다하다. 애쓰다,N1
つくづく,つくづく,곰곰이. 정말. 아주 (마음속 깊이 느끼는 모양),N1
作り,つくり/造り,만듦새. 구조,N1
作る,つくる,만들다,N5
造る,つくる,만들다. 짓다. 꾸미다,N2
繕う,つくろう,고치다. 수선하다. 겉을 꾸미다,N1
付け加える,つけくわえる,보태다. 덧붙이다. 첨가하다,N1
告げる,つげる,고하다. 알리다,N1
浸ける,つける,잠그다. 담그다,N2
着ける,つける,대다. 닿게 하다,N2
漬ける,つける,담그다. 절이다,N3
点ける,つける,불을 켜다. 점화하다,N2
付ける,つける,붙이다. (전깃불을) 켜다,N4
都合,つごう,형편,N4
つじつま,つじつま,사리. 이치. 계산 つじつまが合わない (말의)앞뒤가 안맞다,N1
伝える,つたえる,전하다,N4
伝わる,つたわる,전해지다,N3
土,つち,흙,N3
筒,つつ,통. 속이 비고 긴 관,N1
続き,つづき,계속되는 것. 잇따른 것,N2
つつく,つつく,쿡쿡 찌르다. 가볍게 여러 번 쿡쿡 쪼다,N1
続く,つづく,계속되다,N4
続ける,つづける,계속하다,N4
突っ込む,つっこむ,돌입하다. 깊이 파고들다. 처넣다,N2
慎む,つつしむ/謹む,삼가하다. 조심하다. 경의를 표하다,N1
つっつく,つっつく,＝つつく,N1
つっぱる,つっぱる,대고 버티다. 떠받치다. 끝까지 버티다,N1
包み,つつみ,싸는 일. 포장한 물건,N3
包む,つつむ,싸다. 포장하다,N4
勤め,つとめ,근무,N2
務め,つとめ,할 일. 의무. 임무,N2
勤め先,つとめさき,근무처. 직장,N1
努めて,つとめて,가능한 한. 될 수 있는 대로. 애써,N1
勤める,つとめる,근무하다. 종사하다,N4
努める,つとめる,힘쓰다. 노력하다. 애쓰다,N2
務める,つとめる,역을 맡다. 역할을 다하다,N2
綱,つな,밧줄,N2
つながり,つながり,연계. 이어짐. 유대 관계,N2
つながる,つながる,이어지다. 연결되다,N2
つなぐ,つなぐ,매다. 묶어 놓다. 잇다. 연결하다,N1
つなげる,つなげる,잇다. 연결하다 ＝つなぐ,N2
津波,つなみ,지진 해일,N1
常に,つねに,늘. 항상. 언제나,N3
つねる,つねる,(1G) 꼬집다,N2
角,つの,뿔,N1
募る,つのる,점점 심해지다. 격화하다. 모집하다,N1
唾,つば,침,N2
翼,つばさ,날개,N2
粒,つぶ,둥글고 작은 것. 알,N2
潰す,つぶす,찌부러뜨리다. 으깨다. 부수다,N3
つぶやく,つぶやく,중얼거리다. 투덜대다,N1
つぶらな,つぶらな,(눈동자가) 둥글고 귀여운,N1
つぶる,つぶる,눈을 감다,N1
潰れる,つぶれる,찌부러지다. 찌그러지다. 무너지다,N3
つぼ,つぼ,단지. 항아리,N1
つぼみ,つぼみ,꽃봉오리,N1
妻,つま,아내,N4
つまずく,つまずく,(발이 걸려) 넘어지다,N2
つまらない,つまらない,재미없다. 하찮다. 시시하다,N4
詰まり,つまり,막힘,N2
詰まる,つまる,막히다,N2
罪,つみ,죄,N2
積む,つむ,쌓다. 싣다,N3
摘む,つむ,뜯다. 따다,N1
爪,つめ,손톱. 발톱,N4
冷たい,つめたい,차갑다. 차다. 냉정하다,N4
詰める,つめる,채우다. 대기하다,N2
つもり,つもり,(-할)생각,N5
積もる,つもる,쌓이다,N4
つや,つや,윤기. 광택,N2
梅雨,つゆ,장마,N4
露,つゆ,이슬,N1
強い,つよい,강하다. 세다,N5
強気な,つよきな,기세가 좋은. 강하게 나오는,N2
強まる,つよまる,강해지다. 세지다,N3
強める,つよめる,강하게 하다. 세게 하다,N3
つらい,つらい,(심적으로) 고통스럽다. 괴롭다,N3
連なる,つらなる,나란히 줄지어 있다,N1
貫く,つらぬく,관통하다. 꿰뚫다. 관철하다. 일관하다,N1
連ねる,つらねる,늘어놓다. 한 줄로 죽 잇다,N1
釣り合う,つりあう,균형이 잡히다. 어울리다,N2
釣,つりがね(り)鐘,큰 종. 범종,N1
吊,つりかわ(り)革,(전철 버스의) 승객용 손잡이,N1
吊る,つる,달다. 드리우다,N2
釣る,つる,낚다,N4
吊るす,つるす,달아매다. 매달다,N2
連れ,つれ,동행. 동반자,N2
連れて行く,つれていく,데리고 가다,N4
連れて来る,つれてくる,데리고 오다,N4
手,て,손,N5
出会い,であい,만남,N3
出会う,であう,우연히 만나다. 마주치다,N3
手当,てあて(て),수당. 급여. 치료,N1
提案,ていあん,제안,N3
定員,ていいん,정원,N3
低下,ていか,저하,N3
定価,ていか,정가,N2
定期,ていき,정기,N3
定義,ていぎ,정의,N1
定期券,ていきけん,정기 승차권,N3
提供,ていきょう,제공,N1
提携,ていけい,제휴,N1
抵抗,ていこう,저항,N2
体裁,ていさい,외관. 겉모양. 체면,N1
停止,ていし,정지,N2
提示,ていじ,제시,N1
停車,ていしゃ,정차,N3
提出,ていしゅつ,제출,N3
定食,ていしょく,정식,N1
訂正,ていせい,정정,N1
停滞,ていたい,정체,N1
邸宅,ていたく,저택,N1
停電,ていでん,정전,N3
程度,ていど,정도,N2
丁寧な,ていねいな,정중한,N4
定年,ていねん/停年,정년,N1
堤防,ていぼう,제방. 둑,N1
出入り,でいり,출입,N3
停留所,ていりゅうじょ,정류장. 정거장,N2
手入れ,ていれ,손질함,N2
データ,データ,데이터,N3
デート,デート,데이트,N2
テープ,テープ,테이프,N5
テーブル,テーブル,테이블,N5
テープレコーダー,テープレコーダー,테이프 레코더. 녹음기,N4
テーマ,テーマ,테마. 주제,N2
手遅れ,ておくれ/手後れ,때를 놓침. 때늦음,N1
でかい,でかい,크다. 방대하다,N1
手掛,てがかり(か)り/手懸(か)り,(수사 진행의) 단서. 실마리,N1
手掛ける,てがける/手懸ける,손수 다루다,N1
出掛ける,でかける,외출하다. 집밖으로 나가다,N4
手紙,てがみ,편지,N5
手軽な,てがるな,간편한,N1
敵,てき,적,N2
てき,-的,-적 (-ic. -ical),N2
出来上がり,できあがり,완성함. 다 됨,N2
出来上がる,できあがる,완성되다. 이루어지다,N3
適応,てきおう,적응,N1
的確,てきかくな/適確な,딱 들어맞는. 정확한. 확실한,N2
適宜な,てきぎな,적의한. 적당한,N1
出来事,できごと,사건. 일,N3
テキスト,テキスト,텍스트,N4
適する,てきする,알맞다. 적합하다,N2
適性,てきせい,적성,N1
適切な,てきせつな,적절한,N2
適当な,てきとうな,적당한,N3
適度な,てきどな,적당한 정도의,N2
出来物,できもの,부스럼. 종기 ＝おでき,N1
適用,てきよう,적용,N2
できる,できる,생기다,N4
できる,できる,할 수 있다. 할 줄 알다. 가능하다,N4
できるだけ,できるだけ,가능한 한. 되도록,N4
できれば,できれば,가능하면. 될 수 있으면,N3
手際,てぎわ,처리하는 수법. 솜씨,N1
出口,でぐち,출구,N5
手首,てくび,손목,N3
出くわす,でくわす,우연히 만나다. 맞닥뜨리다,N2
でございます,でございます,‘です’의 공손한 말.,N3
凸凹,でこぼこ,요철. 울퉁불퉁,N2
デコレーション,デコレーション,데코레이션. 장식,N1
手ごろな,てごろな,(자기 능력 조건에)알맞는. 적당한. 구하기 쉬운,N1
デザート,デザート,디저트,N3
デザイン,デザイン,디자인,N1
弟子,でし,제자,N2
手品,てじな,요술. 매직,N2
手順,てじゅん,수순. 순서. 절차,N1
手錠,てじょう,수갑. 쇠고랑,N1
手数,てすう,수고. 손이 많이 감. 귀찮음,N1
ですから,ですから,그러니까. 그래서,N2
テスト,テスト,테스트. 검사. 시험,N5
でたらめな,でたらめな,엉터리의,N2
手近な,てぢかな,가까이에 있는,N1
手帳,てちょう,수첩,N2
鉄,てつ,철,N2
哲学,てつがく,철학,N2
鉄橋,てっきょう,철교,N2
てっきり,てっきり,틀림없이. 꼭 (+…인 줄 알았지만 잘못이었다),N1
鉄鋼,てっこう,철강,N1
デッサン,デッサン,데생. 스케치,N1
徹する,てっする,철저하다. 투철하다,N1
手伝い,てつだい,도와주는 일,N3
手伝う,てつだう,도와주다,N4
手続,てつづき(き),수속. 절차,N2
徹底的に,てっていてきに,철저히,N2
鉄道,てつどう,철도,N3
てっぺん,てっぺん,꼭대기. 정상,N1
鉄砲,てっぽう,총. 총포류,N2
鉄棒,てつぼう,철봉,N1
徹夜,てつや,철야. 밤샘,N2
出直し,でなおし,처음부터 다시 함,N1
テニス,テニス,테니스,N4
手ぬぐい,てぬぐい,수건,N2
手のひら,てのひら,손바닥,N1
では,では,그러면. 그럼,N4
デパート,デパート,백화점,N5
手配,てはい,준비. 절차. (범인 체포를 위한)수배,N1
手はず,てはず,준비. 계획. 순서,N1
手引き,てびき,안내. 인도. 입문서,N1
手袋,てぶくろ,장갑,N4
手本,てほん,본보기. 모범,N1
手間,てま,품. 수고,N2
手回し,てまわし,손으로 돌림. 준비. 채비,N1
出迎え,でむかえ,마중. 영접함,N2
出迎える,でむかえる,마중 나가다,N3
デモ,デモ,데모. 시위 →デモンストレーション 데먼스트레이션,N2
でも,でも,하지만. 그래도,N4
でも,-*,-라도,N5
手元,てもと,손이 미치는 범위. 자기 주위,N4
寺,てら,절,N4
照らす,てらす,빛을 비추다. 비추어 밝히다,N2
照り返す,てりかえす,반사하다. 되비치다,N1
出る,でる,나가다. 나오다,N5
照る,てる,(1G) 비치다. 빛나다. 개다,N2
テレビ,テレビ,텔레비전,N5
手分け,てわけ,분담,N1
天,てん,천. 하늘,N1
点,てん,점 (point),N4
店員,てんいん,점원,N4
田園,でんえん,전원 (논과 밭),N1
天下,てんか,천하,N1
展開,てんかい,전개,N2
転回,てんかい,전회. 회전,N1
転換,てんかん,전환,N1
天気,てんき,날씨,N5
伝記,でんき,전기,N2
電気,でんき,전기. 전깃불,N5
電球,でんきゅう,전구,N3
転居,てんきょ,전거. 이사,N1
天気予報,てんきよほう,일기 예보,N4
転勤,てんきん,전근,N1
典型的な,てんけいてきな,전형적인,N2
点検,てんけん,점검,N1
電源,でんげん,전원 (스위치),N1
天候,てんこう,천후. 기후. 날씨,N2
転校,てんこう,전교. 전학,N1
天国,てんごく,천국,N3
伝言,でんごん,전언,N3
天才,てんさい,천재,N1
天災,てんさい,천재. 자연 재해,N1
展示,てんじ,전시,N3
電子,でんし,전자,N2
電車,でんしゃ,전철,N5
転じる,てんじる,변하다. 바꾸다. 바뀌다,N1
点数,てんすう,점수,N2
伝説,でんせつ,전설,N1
点線,てんせん,점선,N1
伝染,でんせん,전염,N3
天体,てんたい,천체,N1
伝達,でんたつ,전달,N1
天地,てんち,천지. 하늘과 땅,N1
電池,でんち,전지. 배터리,N2
電柱,でんちゅう,전봇대,N3
てんで,てんで,처음부터. 전혀 (+부정문),N1
点々,てんてん,몇 개의 점. 얼룩. 반점,N2
転々と,てんてんと,전전하여. 여기저기 옮겨,N2
テント,テント,텐트. 천막,N2
伝統,でんとう,전통,N2
転任,てんにん,전임 (다른 업무로 옮김),N1
天然,てんねん,천연,N2
電波,でんぱ,전파,N2
テンポ,テンポ,템포,N2
展望,てんぼう,전망,N1
伝来,でんらい,전래,N1
転落,てんらく,전락. 굴러 떨어짐. 타락함,N1
展覧会,てんらんかい,전람회,N4
電流,でんりゅう,전류,N2
電力,でんりょく,전력,N2
電話,でんわ,전화,N5
戸,と,문짝. 문. 도어,N4
ど,-度,-도.,N4
ドア,ドア,도어. 문,N5
問,とい(い),물음. 질문. 문제,N2
問い合わせ,といあわせ,조회. 문의,N3
問い合わせる,といあわせる,문의하다,N1
トイレ,トイレ,화장실,N5
どう,どう,어떻게,N5
党,とう,당 ＝せいとう[政党],N2
塔,とう,탑,N2
とう-,当-,저희…,N2
とう,-等,-등 (따위. 등급),N2
とう,-頭,(숫자+)-마리 (큰 동물),N2
どう-,同-,같은-,N2
胴,どう,몸통. 몸체,N1
どう,-道,-도 (도로. 무술. 행정구역),N2
銅,どう,동. 구리,N2
問う,とう,묻다. 물어보다. 질문하다,N1
答案,とうあん,답안,N3
同意,どうい,동의,N1
どういたしまして,どういたしまして,천만의 말씀입니다. 별 말씀을 다 하십니다,N5
統一,とういつ,통일,N2
同一な,どういつな,동일한. 똑같은,N2
動員,どういん,동원,N1
どうか,どうか,제발. 부디. 어떻게든,N2
同感,どうかん,동감,N1
討議,とうぎ,토의. 토론,N1
陶器,とうき,도기. 도자기,N1
動機,どうき,동기,N1
等級,とうきゅう,등급,N1
同級生,どうきゅうせい,동급생. 반친구,N1
同居,どうきょ,동거,N1
道具,どうぐ,도구,N4
峠,とうげ,산마루. 고개,N2
統計,とうけい,통계,N3
登校,とうこう,등교,N1
統合,とうごう,통합,N1
動向,どうこう,동향,N1
動作,どうさ,동작,N2
東西,とうざい,동서,N2
倒産,とうさん,도산. 파산,N1
投資,とうし,투자,N1
当時,とうじ,당시. 그 무렵,N2
動詞,どうし,동사,N2
同士,どうし,같은 동아리. 같은 종류.,N1
同志,どうし,동지,N1
同時,どうじ,동시,N2
陶磁器,とうじき,도자기. 사기그릇 ＝とうき[陶器],N1
当日,とうじつ,당일,N2
どうして,どうして,어째서. 왜,N5
どうしても,どうしても,아무리 하여도. 무슨 일이 있어도. 꼭,N2
投書,とうしょ,투서. 투고,N2
登場,とうじょう,등장,N3
同情,どうじょう,동정,N1
道場,どうじょう,도장. 도를 닦는 곳,N1
どうせ,どうせ,어차피. 어떻든 간에. 내친 김에. 이왕,N2
統制,とうせい,통제,N1
当選,とうせん,당선,N1
当然,とうぜん,당연히,N2
どうぞ,どうぞ,아무쪼록. 부디. 어서 (+…하세요),N5
逃走,とうそう,도주,N1
統率,とうそつ,통솔,N1
灯台,とうだい,등대,N3
到達,とうたつ,도달,N1
統治,とうち,통치,N1
到着,とうちゃく,도착,N3
同調,どうちょう,동조. 보조를 맞춤,N1
到底,とうてい,도저히. 아무리 하여도,N1
尊い,とうとい/貴い,소중하다. 귀중하다. 고귀하다,N1
とうとう,とうとう,드디어. 결국. 마침내,N4
堂々と,どうどうと,당당. 거침없이. 버젓이,N1
同等な,どうとうな,동등한,N1
道徳,どうとく,도덕,N2
尊ぶ,とうとぶ/貴ぶ,공경하다. 존경하다. 존중하다,N1
盗難,とうなん,도난,N2
